ham	Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing
ham	Our Prashanthettan's mother passed away last night. pray for her and family.
ham	Mmmm.... I cant wait to lick it!
ham	Hi Harish's rent has been transfred to ur Acnt.
ham	"you are sweet as well princess. Please tell me your likes and dislikes in bed..."
ham	Ü no home work to do meh...
ham	Can't take any major roles in community outreach. You rock mel
ham	Hmm thinking lor...
spam	Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
ham	"Isn't frnd a necesity in life? imagine urself witout a frnd.. hw'd u feel at ur colleg? wat'll u do wth ur cell? wat abt functions? thnk abt events espe'll cared missed &amp; irritated u? 4wrd it to all those dear-loving frnds wthout whom u cant live.. I jst did it.. Takecare..:) GOODMORNING"
ham	"Aight yo dats straight dogg"
ham	Dear got bus directly to calicut
ham	Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
ham	What time do u get out?
ham	Lol I was gonna last month. I cashed some in but I left &lt;#&gt; just in case. I was collecting more during the week cause they announced it on the blog.
spam	"URGENT!: Your Mobile No. was awarded a £2000 Bonus Caller Prize on 02/09/03! This is our 2nd attempt to contact YOU! Call 0871-872-9755 BOX95QU"
ham	U gd lor go shopping i got stuff to do. U wan 2 watch infernal affairs a not? Come lar...
ham	Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
ham	From tomorrow onwards eve 6 to 3 work.
ham	We not watching movie already. Xy wants 2 shop so i'm shopping w her now.
spam	PRIVATE! Your 2003 Account Statement for 07973788240 shows 800 un-redeemed S. I. M. points. Call 08715203649 Identifier Code: 40533 Expires 31/10/04
ham	Then why you came to hostel.
ham	Like a personal sized or what
ham	Just curious because my cuz asked what I was up to
ham	"I'll see but prolly yeah"
ham	Shhhhh nobody is supposed to know!
ham	Ok lor. Msg me b4 u call.
ham	Ok. But i finish at 6.
ham	"I'll get there at 3 unless you guys want me to come some time sooner"
ham	Where are the garage keys? They aren't on the bookshelf
ham	Sure! I am driving but will reach my destination soon.
ham	I ask if u meeting da ge tmr nite...
ham	I will vote for wherever my heart guides me
ham	I gotta collect da car at 6 lei.
ham	No he didn't. Spring is coming early yay!
ham	Ok...
ham	Cramps stopped. Going back to sleep
ham	Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham	I think it's all still in my car
ham	I've been trying to reach him without success
ham	Sat right? Okay thanks...
ham	I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
ham	Watching tv now. I got new job :)
spam	Want 2 get laid tonight? Want real Dogging locations sent direct 2 ur Mob? Join the UK's largest Dogging Network by txting MOAN to 69888Nyt. ec2a. 31p.msg@150p
ham	So wats ur opinion abt him and how abt is character?
ham	ME 2 BABE I FEEL THE SAME LETS JUST 4GET ABOUT IT+BOTH TRY +CHEER UP+NOT FIT SOO MUCHXXLOVE U LOCAXX
ham	Yup i've finished c ü there...
ham	"I wasn't well babe i have swollen glands at my throat ... What did you end up doing ?"
ham	"Sorry I'll call later"
ham	"Waqt se pehle or naseeb se zyada kisi ko kuch nahi miltaZindgi wo nahi he jo hum sochte hai Zindgi wo hai jo ham jeetey hai.........."
ham	You still around? Looking to pick up later
ham	Why must we sit around and wait for summer days to celebrate. Such a magical sight when the worlds dressed in white. Oooooh let there be snow.
ham	Oh ok wait 4 me there... My lect havent finish
ham	What makes you most happy?
ham	This is my number by vivek..
ham	Havent shopping now lor i juz arrive only
ham	She's good. How are you. Where r u working now
ham	No. Did you multimedia message them or e-mail?
ham	Well its not like you actually called someone a punto. That woulda been worse.
ham	Fine if thats the way u feel. Thats the way its gota b
ham	Compliments to you. Was away from the system. How your side.
ham	What's the significance?
ham	Its sarcasm.. .nt scarcasim
ham	I'm in office now . I will call you  &lt;#&gt;  min:)
ham	Yup... How ü noe leh...
spam	Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
spam	Hi if ur lookin 4 saucy daytime fun wiv busty married woman Am free all next week Chat now 2 sort time 09099726429 JANINExx Calls£1/minMobsmoreLKPOBOX177HP51FL
spam	100 dating service cal;l 09064012103 box334sk38ch
ham	Yup no more already... Thanx 4 printing n handing it up.
ham	Am not interested to do like that.
ham	Convey my regards to him
ham	Hey i will be late... i'm at amk. Need to drink tea or coffee
ham	No no. I will check all rooms befor activities
ham	What was she looking for?
spam	Free tones Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
ham	But if she.s drinkin i'm ok.
ham	Watching ajith film ah?
spam	8007 FREE for 1st week! No1 Nokia tone 4 ur mob every week just txt NOKIA to 8007 Get txting and tell ur mates www.getzed.co.uk POBox 36504 W4 5WQ norm 150p/tone 16+
ham	I just saw ron burgundy captaining a party boat so yeah
spam	"Thanks for your ringtone order reference number X49. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989182. From: [colour=red]text[/colour]TXTstar"
ham	Stupid.its not possible
ham	Wot is u up 2 then bitch?
ham	"I dont knw pa i just drink milk.."
ham	"Sorry I'll call later"
ham	"A few people are at the game I'm at the mall with iouri and kaila"
ham	Yun buying... But school got offer 2000 plus only...
ham	Are you ok. What happen to behave like this
spam	"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY answer 5 questions - chance to be the first among readers!"
ham	Fine i miss you very much.
ham	"Great. I'm in church now will holla when i get out"
ham	Ü still attending da talks?
ham	"Hmm well night night"
ham	I was gonna ask you lol but i think its at 7
ham	LOL ... No just was busy
ham	"I'm in a meeting call me later at"
ham	You dont know you jabo me abi.
ham	How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
ham	How are you with moneY...as in to you...money aint a thing....how are you sha!
ham	K I'll be sure to get up before noon and see what's what
spam	Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
ham	what are your new years plans?
ham	"Hi Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham	"By the way make sure u get train to worc foregate street not shrub hill. Have fun night x"
ham	This pain couldn't have come at a worse time.
ham	Hey sathya till now we dint meet not even a single time then how can i saw the situation sathya.
ham	I dont want to hear philosophy. Just say what happen
ham	And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed
ham	Are you the cutest girl in the world or what
ham	Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
ham	Oh is it! Which brand?
spam	Sex up ur mobile with a FREE sexy pic of Jordan! Just text BABE to 88600. Then every wk get a sexy celeb! PocketBabe.co.uk 4 more pics. 16 £3/wk 087016248
ham	"Alright we're all set here text the man"
ham	Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
ham	Oh:)as usual vijay film or its different?
spam	FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
spam	"Dear Voucher Holder To claim this weeks offer at your PC please go to http://www.wtlp.co.uk/text. Ts&Cs apply."
ham	"Yeah probably but not sure. Ilol let u know but personally I wuldnt bother then again if ur goin to then I mite as well!!"
ham	Ok i thk i got it. Then u wan me 2 come now or wat?
ham	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham	Yes:)here tv is always available in work place..
ham	"Oh i will get paid. The most outstanding one is for a commercial i did for Hasbro...in AUGUST! They made us jump through so many hoops to get paid. Still not."
ham	"Dad wanted to talk about the apartment so I got a late start omw now"
ham	Was the farm open?
ham	S:-)if we have one good partnership going we will take lead:)
ham	Glad to see your reply.
ham	Dun need to use dial up juz open da browser n surf...
ham	.Please charge my mobile when you get up in morning.
ham	Oh k k:)but he is not a big hitter.anyway good
ham	Can i meet ü at 5.. As 4 where depends on where ü wan 2 in lor..
spam	You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
ham	I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham	Been up to ne thing interesting. Did you have a good birthday? When are u wrking nxt? I started uni today.
spam	Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
ham	Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.
ham	HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCYxx
ham	Thts god's gift for birds as humans hav some natural gift frm god..
ham	Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
ham	Hi! This is Roger from CL. How are you?
spam	"Hottest pics straight to your phone!! See me getting Wet and Wanting just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX"
ham	I dont know exactly could you ask chechi.
ham	i dnt wnt to tlk wid u
ham	Speaking of does he have any cash yet?
ham	If you're thinking of lifting me one then no.
ham	Would really appreciate if you call me. Just need someone to talk to.
ham	Yeah that's the impression I got
ham	True lov n care wil nevr go unrecognized. though somone often makes mistakes when valuing it. but they will definitly undrstnd once when they start missing it.
spam	A £400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a £400 reward. Just call 09066380611
ham	Dont pick up d call when something important is There to tell. Hrishi
ham	A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
ham	I got to video tape pple type in message lor. U so free wan 2 help me? Hee... Cos i noe u wan 2 watch infernal affairs so ask u along. Asking shuhui oso.
ham	"Yes princess. Toledo."
ham	How come?
ham	Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
ham	"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight"
spam	"Spook up your mob with a Halloween collection of a logo & pic message plus a free eerie tone txt CARD SPOOK to 8007 zed 08701417012150p per logo/pic"
ham	Congrats. That's great. I wanted to tell you not to tell me your score cos it might make me relax. But its motivating me so thanks for sharing
ham	"Ok be careful ! Don't text and drive !"
ham	Then we wait 4 u lor... No need 2 feel bad lar...
ham	Just woke up. Yeesh its late. But I didn't fall asleep til &lt;#&gt; am :/
ham	You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
ham	"I av a new number  . Wil u only use this oneta."
ham	I have to take exam with march 3
ham	1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
ham	U free on sat rite? U wan 2 watch infernal affairs wif me n darren n mayb xy?
ham	Yo sorry was in the shower sup
spam	"Urgent Urgent! We have 800 FREE flights to Europe to give away call B4 10th Sept & take a friend 4 FREE. Call now to claim on 09050000555. BA128NNFWFLY150ppm"
spam	We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT + free camcorder Reply of call 08000930705 Now
spam	Dear Dave this is your final notice to collect your 4* Tenerife Holiday or #5000 CASH award! Call 09061743806 from landline. TCs SAE Box326 CW25WX 150ppm
ham	Holy living christ what is taking you so long
ham	I wish! I don't think its gonna snow that much. But it will be more than those flurries we usually get that melt before they hit the ground. Eek! We haven't had snow since &lt;#&gt; before I was even born!
ham	Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
ham	I'm reaching home in 5 min.
ham	The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
ham	"Nah Wednesday. When should I bring the mini cheetos bag over?"
ham	I've got it down to a tea. not sure which flavour
ham	"K wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)"
ham	Are you there in room.
ham	Oh ho. Is this the first time u use these type of words
ham	No problem. Talk to you later
ham	Ü all write or wat..
ham	Meanwhile in the shit suite: xavier decided to give us  &lt;#&gt;  seconds of warning that samantha was coming over and is playing jay's guitar to impress her or some shit. Also I don't think doug realizes I don't live here anymore
spam	You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
ham	"Dearshall mail tonite.busy in the streetshall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense."
ham	You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
spam	Don't b floppy... b snappy & happy! Only gay chat service with photo upload call 08718730666 (10p/min). 2 stop our texts call 08712460324
spam	"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy call 08718726970 NOW! Only 10p per min. BT-national-rate"
ham	Welp apparently he retired
spam	Free Top ringtone -sub to weekly ringtone-get 1st week free-send SUBPOLY to 81618-?3 per week-stop sms-08718727870
ham	"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind as doing that nxt wk."
spam	WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701461. Claim code KL341. Valid 12 hours only.
ham	Hi msg me:)i'm in office..
ham	You're right I have now that I think about it
ham	Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
ham	"Sorry went to bed early nightnight"
ham	Thanx 4 2day! U r a goodmate I THINK UR RITE SARY! ASUSUAL!1 U CHEERED ME UP! LOVE U FRANYxxxxx
ham	What * u wearing?
ham	my ex-wife was not able to have kids. Do you want kids one day?
ham	Indeed and by the way it was either or - not both !
ham	"Nothing smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
ham	This is hoping you enjoyed your game yesterday. Sorry i've not been in touch but pls know that you are fondly bein thot off. Have a great week. Abiola
ham	"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you make you feel violated."
ham	"Alright we're hooked up where you guys at"
ham	Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
ham	"House-Maid is the murderer coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closedincluding post office..understand?"
ham	Lol its ok I didn't remember til last nite
ham	"If you can make it any time tonight or whenever you can it's cool just text me whenever you're around"
ham	I think just yourself …Thanks and see you tomo
ham	"My sister in law hope you are having a great month. Just saying hey. Abiola"
ham	In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
ham	Those ducking chinchillas
ham	Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
ham	"Guy no flash me now. If you go call me call me. How madam. Take care oh."
ham	Its too late:)but its k.wish you the same.
spam	"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon so keep an eye on ur mobile or visit www.win-82050.co.uk"
ham	Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
ham	She just broke down a list of reasons why nobody's in town and I can't tell if she's being sarcastic or just faggy
ham	What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
ham	"Erm … ill pick you up at about 6.45pm. That'll give enough time to get there park and that."
ham	"Dont search love let love find U. Thats why its called falling in love bcoz U dont force yourself U just fall and U know there is smeone to hold U... BSLVYL"
ham	Ok lor... Or u wan me go look 4 u?
ham	I wont touch you with out your permission.
ham	"Oh then your phone phoned me but it disconnected"
ham	"Like I made him throw up when we were smoking in our friend's car one time it was awesome"
ham	I need... Coz i never go before
ham	Yep then is fine 7.30 or 8.30 for ice age.
ham	I will come tomorrow di
ham	Hey tmr maybe can meet you at yck
ham	"House-Maid is the murderer coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closedincluding post office.."
spam	"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call."
ham	Can you plz tell me the ans. BSLVYL sent via fullonsms.com
ham	Yup i'm free...
ham	"Nah it's straight if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
ham	Good. do you think you could send me some pix? I would love to see your top and bottom...
ham	Darren was saying dat if u meeting da ge den we dun meet 4 dinner. Cos later u leave xy will feel awkward. Den u meet him 4 lunch lor.
ham	So what about you. What do you remember
ham	I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham	Ok i also wan 2 watch e 9 pm show...
ham	Be sure to check your yahoo email. We sent photos yesterday
ham	Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu
ham	Yo dude guess who just got arrested the other day
ham	You didnt complete your gist oh.
ham	That's significant but dont worry.
spam	You are a winner you have been specially selected to receive £1000 cash or a £2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p
ham	Dont let studying stress you out. L8r.
ham	There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
ham	I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
ham	Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
ham	Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it.
ham	I've told him that i've returned it. That should i re order it.
ham	Only saturday and sunday holiday so its very difficult:)
spam	Call FREEPHONE 0800 542 0578 now!
ham	This phone has the weirdest auto correct.
ham	What your plan for pongal?
ham	How's it feel? Mr. Your not my real Valentine just my yo Valentine even tho u hardly play!!
ham	"Yeah probably earlier than that"
ham	I said its okay. Sorry
ham	Huh so early.. Then ü having dinner outside izzit?
ham	Get down in gandhipuram and walk to cross cut road. Right side &lt;#&gt; street road and turn at first right.
spam	You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
ham	Its like that hotel dusk game i think. You solve puzzles in a area thing
ham	Sorry that was my uncle. I.ll keep in touch
ham	Big brother‘s really scraped the barrel with this shower of social misfits
ham	"Hello lover! How goes that new job? Are you there now? Are you happy? Do you think of me? I wake my slave and send you a teasing kiss from across the sea"
ham	"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOOD NIGHT"
ham	"Motivate Behind every darkness there is a shining light waiting for you to find it... Behind every best friend there is always trust and love... BSLVYL"
ham	Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.
ham	Ma head dey swell oh. Thanks for making my day
ham	Did u got that persons story
ham	None of that's happening til you get here though
ham	Lol! Oops sorry! Have fun.
ham	"Awesome think we can get an 8th at usf some time tonight?"
spam	You are a winner U have been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
ham	I attended but nothing is there.
ham	"Mon okie lor... Haha best is cheap n gd food la ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer..."
ham	"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But being 'SIMPLE' is very difficult.. Gud nte.:-"
spam	"Urgent UR awarded a complimentary trip to EuroDisinc Trav Aco&Entry41 Or £1000. To claim txt DIS to 87121 18+6*£1.50(moreFrmMob. ShrAcomOrSglSuplt)10 LS1 3AJ"
ham	"Awesome plan to get here any time after like  &lt;#&gt;  I'll text you details in a wee bit"
ham	Dont worry. I guess he's busy.
ham	"By the way i've put a skip right outside the front of the house so you can see which house it is. Just pull up before it."
ham	"Well imma definitely need to restock before thanksgiving I'll let you know when I'm out"
ham	Okie
ham	I like to think there's always the possibility of being in a pub later.
ham	Yeah my usual guy's out of town but there're definitely people around I know
ham	You are a big chic. Common. Declare
ham	Okay. I've seen it. So i should pick it on friday?
ham	You're not sure that I'm not trying to make xavier smoke because I don't want to smoke after being told I smoke too much?
ham	I'm very happy for you babe ! Woo hoo party on dude!
ham	Will be out of class in a few hours. Sorry
spam	Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082
ham	And whenever you and i see we can still hook up too.
ham	Well obviously not because all the people in my cool college life went home ;_;
ham	Dad says hurry the hell up
ham	Will ü b going to esplanade fr home?
spam	Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
ham	Come aftr  &lt;DECIMAL&gt; ..now i m cleaning the house
ham	"Goodmorning Today i am late for  &lt;#&gt; min."
ham	But pls dont play in others life.
ham	"Do you know why god created gap between your fingers..? So that One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!"
ham	Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
ham	"Good afternoon my love. It was good to see your words on YM and get your tm. Very smart move my slave ... *smiles* ... I drink my coffee and await you."
ham	Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down
ham	"Just checked out heading out to drop off my stuff now"
ham	Well i will watch shrek in 3D!!B)
ham	"Hi Chikku send some nice msgs"
ham	"no i *didn't* mean to post it. I wrote it and like so many other times i've ritten stuff to you i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left i hit send then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep you were bored. So why wouldn't THAT be the time to clean fold laundry etc.? At least make the bed?"
ham	Can you say what happen
ham	Don know..he is watching film in computer..
spam	"URGENT! Last weekend's draw shows that you have won £1000 cash or a Spanish holiday! CALL NOW 09050000332 to claim. T&C: RSTM SW7 3SS. 150ppm"
ham	Ok lar i double check wif da hair dresser already he said wun cut v short. He said will cut until i look nice.
ham	"I'm back lemme know when you're ready"
ham	Hope you are feeling great. Pls fill me in. Abiola
ham	"Oh... Haha... Den we shld had went today too... Gee nvm la... Kaiez i dun mind goin jazz oso... Scared hiphop open cant catch up..."
ham	I am in escape theatre now. . Going to watch KAVALAN in a few minutes
ham	Why you Dint come with us.
ham	Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
ham	"Sorry I'll call later In meeting."
ham	No. Its not specialisation. Can work but its slave labor. Will look for it this month sha cos no shakara 4 beggar.
ham	I dont know what to do to come out of this so only am ask questions like this dont mistake me.
ham	Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL
spam	Please CALL 08712402902 immediately as there is an urgent message waiting for you.
ham	"What do you do my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
ham	did u get that message
spam	22 days to kick off! For Euro2004 U will be kept up to date with the latest news and results daily. To be removed send GET TXT STOP to 83222
ham	"Come round it's ."
spam	How about getting in touch with folks waiting for company? Just txt back your NAME and AGE to opt in! Enjoy the community (150p/SMS)
ham	Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
ham	No no. I will check all rooms befor activities
ham	"Depends on quality. If you want the type i sent boye faded glory then about 6. If you want ralphs maybe 2"
ham	"naughty little thought: 'its better to flirt flirt n flirt rather than loving someone n gettin hurt hurt n hurt...:-) Gud nyt"
ham	Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
ham	"No I'm good for the movie is it ok if I leave in an hourish?"
ham	Oh... Lk tt den we take e one tt ends at cine lor... Dun wan yogasana oso can...
ham	"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back my love"
ham	I uploaded mine to Facebook
ham	I was wondering if it would be okay for you to call uncle john and let him know that things are not the same in nigeria as they r here. That  &lt;#&gt;  dollars is 2years sent and that you know its a strain but i plan to pay back every dime he gives. Every dime so for me to expect anything from you is not practical. Something like that.
ham	Hmm...my uncle just informed me that he's paying the school directly. So pls buy food.
ham	"Tonight? Yeah I'd be down for that"
ham	Quite ok but a bit ex... U better go eat smth now else i'll feel guilty...
ham	Great comedy..cant stop laughing da:)
ham	We don call like  &lt;#&gt;  times oh. No give us hypertension oh.
ham	Hey... Why dont we just go watch x men and have lunch... Haha
ham	You bad girl. I can still remember them
ham	"Actually fuck that just do whatever do find an excuse to be in tampa at some point before january though"
ham	The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
ham	Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
ham	Ya had just now.onion roast.
spam	Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
ham	"Forgot you were working today! Wanna chat but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well nose essay and all xx"
ham	What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
ham	Nvm it's ok...
ham	CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.
ham	"I call you later don't have network. If urgnt sms me."
ham	"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
ham	Your brother is a genius
ham	You said to me before i went back to bed that you can't sleep for anything.
ham	Kay... Since we are out already
ham	I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
spam	Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
ham	"Yeah probably I still gotta check out with leo"
ham	Tell me whos this pls:-)
ham	Where are you call me.
ham	"Yeah that's what I thought lemme know if anything's goin on later"
spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
ham	"Dear all as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
ham	Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again
ham	"Wait do you know if wesleys in town? I bet she does hella drugs!"
ham	Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
ham	Hello my little party animal! I just thought I'd buzz you as you were with your friends ...*grins*... Reminding you were loved and send a naughty adoring kiss
ham	So u workin overtime nigpun?
ham	When you guys planning on coming over?
spam	Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
ham	I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon
spam	Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
ham	Lol ok your forgiven :)
ham	How are you. Wish you a great semester
ham	See? I thought it all through
ham	Yunny i'm walking in citylink now ü faster come down... Me very hungry...
ham	&lt;#&gt;  in mca. But not conform.
ham	I remain unconvinced that this isn't an elaborate test of my willpower
ham	R u meeting da ge at nite tmr?
ham	"Yeah there's barely enough room for the two of us x has too many fucking shoes. Sorry man see you later"
ham	"Evening * v good if somewhat event laden. Will fill you in don't you worry … Head * ok but throat * wrecked. See you at six then!"
ham	I did. One slice and one breadstick. Lol
spam	"Latest Nokia Mobile or iPOD MP3 Player +£400 proze GUARANTEED! Reply with: WIN to 83355 now! Norcorp Ltd.£150/Mtmsgrcvd18+"
